		Lan-Vero
17730	17809	True
17731	17810	True
17732	17811	True
17733	17812	True
17734	17813	True
17735	17814	True
17736	17815	True
17737	17816	True
17738	17817	True
17739	17818	True
17740	17819	True
17741	17820	True
17742	17821	True
17743	17822	True
17744	17823	True
17745	17824	True
17746	17825	True
17747	17826	True
17748	17827	True
17749	17828	True
17750	17829	True
17751	17830	True
17752	17831	True
17753	17832	True
17754	17833	True
17755	17834	True
17756	17835	True
17757	17836	True
17758	17837	True
17759	17838	True
17760	17839	True
17761	17840	True
17762	17841	True
17763	17842	True
17764	17843	True
17765	17844	True
17766	17845	True
17767	17846	True
17768	17847	True
17769	17848	True
17770	17849	True
17771	17850	True
17772	17851	True
17773	17852	True
17774	17853	True
17775	17854	True
17776	17855	True
17777	17856	True
17778	17857	True
17779	17858	True
17780	17859	True
17781	17860	True
17782	17861	True
17783	17862	False
17784	17863	True
17785	17864	True
17786	17865	True
17787	17866	False
17788	17867	False
17789	17868	False
17790	17869	False
17791	17870	False
17792	17871	False
17793	17872	False
17794	17873	False
17795	17874	False
17796	17875	False
17797	17876	False
17798	17877	False
17799	17878	False
17800	17879	False
17801	17880	False
17802	17881	False
17803	17882	False
17804	17883	False
17805	17884	False
17806	17885	False
17807	17886	False
17808	17887	False
17809	17888	False
17810	17889	False
17811	17890	False
17812	17891	False
17813	17892	False
17814	17893	False
17815	17894	False
17816	17895	False
17817	17896	False
17818	17897	False
17819	17898	False
17820	17899	False
17821	17900	False
17822	17901	False
17823	17902	False
17824	17903	False
17825	17904	False
17826	17905	False
17827	17906	False
17828	17907	False
17829	17908	False
17830	17909	False
17831	17910	False
17832	17911	False
17833	17912	False
17834	17913	False
17835	17914	False
17836	17915	False
17837	17916	False
17838	17917	False
17839	17918	False
17840	17919	False
17841	17920	False
17842	17921	False
17843	17922	False
17844	17923	False
17845	17924	False
17846	17925	False
17847	17926	False
17848	17927	False
17849	17928	False
17850	17929	False
17851	17930	False
17852	17931	False
17853	17932	False
17854	17933	False
17855	17934	False
17856	17935	False
17857	17936	False
17858	17937	False
17859	17938	False
17860	17939	False
17861	17940	False
17862	17941	False
17863	17942	False
17864	17943	False
17865	17944	False
17866	17945	False
17867	17946	False
17868	17947	False
17869	17948	False
17870	17949	False
17871	17950	False
17872	17951	False
17873	17952	False
17874	17953	False
17875	17954	False
17876	17955	False
17877	17956	False
17878	17957	False
17879	17958	False
17880	17959	False
17881	17960	False
17882	17961	False
17883	17962	False
17884	17963	False
17885	17964	False
17886	17965	False
17887	17966	False
17888	17967	False
17889	17968	False
17890	17969	False
17891	17970	False
17892	17971	False
17893	17972	False
17894	17973	False
17895	17974	False
17896	17975	False
17897	17976	False
17898	17977	False
17899	17978	False
17900	17979	False
17901	17980	False
17902	17981	False
17903	17982	False
17904	17983	False
17905	17984	False
17906	17985	False
17907	17986	False
17908	17987	False
17909	17988	False
17910	17989	False
17911	17990	False
17912	17991	False
17913	17992	False
17914	17993	True
17915	17994	True
17916	17995	True
17917	17996	True
17918	17997	True
17919	17998	True
17920	17999	True
17921	18000	True
17922	18001	True
17923	18002	True
17924	18003	True
17925	18004	True
17926	18005	True
17927	18006	True
17928	18007	True
17929	18008	True
17930	18009	True
17931	18010	True
17932	18011	True
17933	18012	True
17934	18013	True
17935	18014	True
17936	18015	True
17937	18016	True
17938	18017	True
17939	18018	True
17940	18019	True
17941	18020	True
17942	18021	True
17943	18022	True
17944	18023	True
17945	18024	True
17946	18025	True
17947	18026	True
17948	18027	True
17949	18028	True
17950	18029	True
17951	18030	True
17952	18031	True
17953	18032	True
17954	18033	True
17955	18034	True
17956	18035	True
17957	18036	True
17958	18037	True
17959	18038	True
17960	18039	True
17961	18040	True
17962	18041	True
17963	18042	True
17964	18043	True
17965	18044	True
17966	18045	True
17967	18046	True
17968	18047	True
17969	18048	True
17970	18049	True
17971	18050	True
17972	18051	True
17973	18052	True
17974	18053	True
17975	18054	True
17976	18055	True
17977	18056	True
17978	18057	True
17979	18058	True
17980	18059	True
17981	18060	True
17982	18061	True
17983	18062	True
17984	18063	True
17985	18064	False
17986	18065	False
17987	18066	False
17988	18067	False
17989	18068	False
17990	18069	False
17991	18070	False
17992	18071	False
17993	18072	False
17994	18073	False
17995	18074	False
17996	18075	False
17997	18076	False
17998	18077	False
17999	18078	False
18000	18079	False
18001	18080	False
18002	18081	False
18003	18082	False
18004	18083	False
18005	18084	False
18006	18085	False
18007	18086	False
18008	18087	False
18009	18088	False
18010	18089	False
18011	18090	False
18012	18091	False
18013	18092	False
18014	18093	False
18015	18094	False
18016	18095	False
18017	18096	False
18018	18097	False
18019	18098	False
18020	18099	False
18021	18100	False
18022	18101	False
18023	18102	False
18024	18103	False
18025	18104	False
18026	18105	False
18027	18106	False
18028	18107	False
18029	18108	False
18030	18109	False
18031	18110	False
18032	18111	False
18033	18112	False
18034	18113	False
18035	18114	False
18036	18115	False
18037	18116	False
18038	18117	False
18039	18118	False
18040	18119	False
18041	18120	False
18042	18121	False
18043	18122	False
18044	18123	False
18045	18124	False
18046	18125	False
18047	18126	False
18048	18127	False
18049	18128	False
18050	18129	False
18051	18130	False
18052	18131	False
18053	18132	False
18054	18133	False
18055	18134	False
18056	18135	False
18057	18136	False
18058	18137	False
18059	18138	False
18060	18139	False
18061	18140	False
18062	18141	False
18063	18142	False
18064	18143	False
18065	18144	False
18066	18145	False
18067	18146	False
18068	18147	False
18069	18148	False
18070	18149	False
18071	18150	False
18072	18151	False
18073	18152	False
18074	18153	False
18075	18154	False
18076	18155	False
18077	18156	False
18078	18157	False
18079	18158	False
18080	18159	False
18081	18160	False
18082	18161	False
18083	18162	False
18084	18163	False
18085	18164	False
18086	18165	False
18087	18166	False
18088	18167	False
18089	18168	False
18090	18169	False
18091	18170	False
18092	18171	False
18093	18172	False
18094	18173	False
18095	18174	False
18096	18175	False
18097	18176	False
18098	18177	False
18099	18178	False
18100	18179	False
18101	18180	False
18102	18181	False
18103	18182	False
18104	18183	False
18105	18184	False
18106	18185	False
18107	18186	False
18108	18187	False
18109	18188	False
18110	18189	False
18111	18190	False
18112	18191	False
18113	18192	False
18114	18193	False
18115	18194	False
18116	18195	False
18117	18196	False
18118	18197	False
18119	18198	False
18120	18199	False
18121	18200	False
18122	18201	False
18123	18202	False
18124	18203	False
18125	18204	False
18126	18205	False
18127	18206	False
18128	18207	False
18129	18208	False
18130	18209	False
18131	18210	False
18132	18211	False
18133	18212	False
18134	18213	False
18135	18214	False
18136	18215	False
18137	18216	False
18138	18217	False
18139	18218	False
18140	18219	False
18141	18220	False
18142	18221	False
18143	18222	False
18144	18223	False
18145	18224	False
18146	18225	False
18147	18226	False
18148	18227	False
18149	18228	False
18150	18229	False
18151	18230	False
18152	18231	False
18153	18232	False
18154	18233	False
18155	18234	False
18156	18235	False
18157	18236	False
18158	18237	False
18159	18238	False
18160	18239	False
18161	18240	False
18162	18241	False
18163	18242	False
18164	18243	False
18165	18244	False
18166	18245	False
18167	18246	False
18168	18247	False
18169	18248	False
18170	18249	False
18171	18250	False
18172	18251	False
18173	18252	False
18174	18253	False
18175	18254	False
18176	18255	False
18177	18256	False
18178	18257	False
18179	18258	False
18180	18259	False
18181	18260	False
18182	18261	False
18183	18262	False
18184	18263	False
18185	18264	False
18186	18265	False
18187	18266	False
18188	18267	False
18189	18268	False
18190	18269	False
18191	18270	False
18192	18271	False
18193	18272	False
18194	18273	False
18195	18274	False
18196	18275	False
18197	18276	False
18198	18277	False
18199	18278	False
18200	18279	False
18201	18280	False
18202	18281	False
18203	18282	False
18204	18283	False
18205	18284	False
18206	18285	False
18207	18286	False
18208	18287	False
18209	18288	False
18210	18289	False
18211	18290	False
18212	18291	False
18213	18292	False
18214	18293	False
18215	18294	False
18216	18295	False
18217	18296	False
18218	18297	False
18219	18298	False
18220	18299	False
18221	18300	False
18222	18301	False
18223	18302	False
18224	18303	False
18225	18304	False
18226	18305	False
18227	18306	False
18228	18307	False
18229	18308	False
18230	18309	False
18231	18310	False
18232	18311	False
18233	18312	False
18234	18313	False
18235	18314	False
18236	18315	False
18237	18316	False
18238	18317	False
18239	18318	False
18240	18319	False
18241	18320	False
18242	18321	False
18243	18322	False
18244	18323	False
18245	18324	False
18246	18325	False
18247	18326	False
18248	18327	False
18249	18328	False
18250	18329	False
18251	18330	False
18252	18331	False
18253	18332	False
18254	18333	False
18255	18334	False
18256	18335	False
18257	18336	False
18258	18337	False
18259	18338	False
18260	18339	False
18261	18340	False
18262	18341	False
18263	18342	False
18264	18343	False
18265	18344	False
18266	18345	False
18267	18346	False
18268	18347	False
18269	18348	False
18270	18349	False
18271	18350	False
18272	18351	False
18273	18352	False
18274	18353	False
18275	18354	False
18276	18355	False
18277	18356	False
18278	18357	False
18279	18358	False
18280	18359	False
18281	18360	False
18282	18361	False
18283	18362	False
18284	18363	False
18285	18364	False
18286	18365	False
18287	18366	False
18288	18367	False
18289	18368	False
18290	18369	False
18291	18370	False
18292	18371	False
18293	18372	False
18294	18373	False
18295	18374	False
18296	18375	False
18297	18376	False
18298	18377	False
18299	18378	False
18300	18379	False
18301	18380	False
18302	18381	False
18303	18382	False
18304	18383	False
18305	18384	False
18306	18385	False
18307	18386	False
18308	18387	False
18309	18388	False
18310	18389	False
18311	18390	False
18312	18391	False
18313	18392	False
18314	18393	False
18315	18394	False
18316	18395	False
18317	18396	False
18318	18397	False
18319	18398	False
18320	18399	False
18321	18400	False
18322	18401	False
18323	18402	False
18324	18403	False
18325	18404	False
18326	18405	False
18327	18406	False
18328	18407	False
18329	18408	False
18330	18409	False
18331	18410	False
18332	18411	False
18333	18412	False
18334	18413	False
18335	18414	False
18336	18415	False
18337	18416	False
18338	18417	False
18339	18418	False
18340	18419	False
18341	18420	False
18342	18421	False
18343	18422	False
18344	18423	False
18345	18424	False
18346	18425	False
18347	18426	False
18348	18427	False
18349	18428	False
18350	18429	False
18351	18430	False
18352	18431	False
18353	18432	False
18354	18433	False
18355	18434	False
18356	18435	False
18357	18436	False
18358	18437	False
18359	18438	False
18360	18439	False
18361	18440	False
18362	18441	False
18363	18442	False
18364	18443	False
18365	18444	False
18366	18445	False
18367	18446	False
18368	18447	False
18369	18448	False
18370	18449	False
18371	18450	False
18372	18451	False
18373	18452	False
18374	18453	False
18375	18454	False
18376	18455	False
18377	18456	False
18378	18457	False
18379	18458	False
18380	18459	False
18381	18460	False
18382	18461	False
18383	18462	False
18384	18463	False
18385	18464	False
18386	18465	False
18387	18466	False
18388	18467	False
18389	18468	False
18390	18469	False
18391	18470	False
18392	18471	False
18393	18472	False
18394	18473	False
18395	18474	False
18396	18475	False
18397	18476	False
18398	18477	False
18399	18478	False
18400	18479	False
18401	18480	False
18402	18481	False
18403	18482	False
18404	18483	False
18405	18484	False
18406	18485	False
18407	18486	False
18408	18487	False
18409	18488	False
18410	18489	False
18411	18490	False
18412	18491	False
18413	18492	False
18414	18493	False
18415	18494	False
18416	18495	False
18417	18496	False
18418	18497	False
18419	18498	False
18420	18499	False
18421	18500	False
18422	18501	False
18423	18502	False
18424	18503	False
18425	18504	False
18426	18505	False
18427	18506	False
18428	18507	False
18429	18508	False
18430	18509	False
18431	18510	False
18432	18511	False
18433	18512	False
18434	18513	False
18435	18514	False
18436	18515	False
18437	18516	False
18438	18517	False
18439	18518	False
18440	18519	False
18441	18520	False
18442	18521	False
18443	18522	False
18444	18523	False
18445	18524	False
18446	18525	False
18447	18526	False
18448	18527	False
18449	18528	False
18450	18529	False
18451	18530	False
18452	18531	False
18453	18532	False
18454	18533	False
18455	18534	False
18456	18535	False
18457	18536	False
18458	18537	False
18459	18538	False
18460	18539	False
18461	18540	False
18462	18541	False
18463	18542	False
18464	18543	False
18465	18544	False
18466	18545	False
18467	18546	False
18468	18547	False
18469	18548	False
18470	18549	False
18471	18550	False
18472	18551	False
18473	18552	False
18474	18553	False
18475	18554	False
18476	18555	False
18477	18556	False
18478	18557	False
18479	18558	False
18480	18559	False
18481	18560	False
18482	18561	False
18483	18562	False
18484	18563	False
18485	18564	False
18486	18565	False
18487	18566	True
18488	18567	True
18489	18568	True
18490	18569	True
18491	18570	True
18492	18571	True
18493	18572	True
18494	18573	True
18495	18574	True
18496	18575	True
18497	18576	True
18498	18577	True
18499	18578	True
18500	18579	True
18501	18580	True
18502	18581	True
18503	18582	True
18504	18583	True
18505	18584	True
18506	18585	True
18507	18586	True
18508	18587	True
18509	18588	True
18510	18589	True
18511	18590	True
18512	18591	True
18513	18592	True
18514	18593	True
18515	18594	True
18516	18595	True
18517	18596	True
18518	18597	True
18519	18598	True
18520	18599	True
18521	18600	True
18522	18601	True
18523	18602	True
18524	18603	True
18525	18604	True
18526	18605	True
18527	18606	True
18528	18607	True
